StockEndDate,assignmentClass,benefitsEligibilityStartDate,benefitsEndDate,bonusPayExpirationDate,createdBy,createdDateTime,createdOn,eligibleForSalContinuation,eligibleForStock,employeeFirstEmployment,endDate,firstDateWorked,includeAllRecords,initialOptionGrant,initialStockGrant,isContingentWorker,isECRecord,jobNumber,lastDateWorked,lastModifiedBy,ElastModifiedDateTime,lastModifiedOn,okToRehire,originalStartDate,payrollEndDate,personIdExternal,prevEmployeeId,professionalServiceDate,regretTermination,salaryEndDate,seniorityDate,serviceDate,startDate,userID
,ST,,,,,,,,,,20140719,,,,,,,,,,,,,20120815,,P01473,,,,,,,20120815,E100831
,ST,,,,,,,,,,20130106,,,,,,,,,,,,,20120110,,P01474,,,,,,,20120110,E100666
,ST,,,,,,,,,,20150630,,,,,,,,,,,,,20120117,,P01475,,,,,,,20120117,E100672
,ST,,,,,,,,,,20130730,,,,,,,,,,,,,20120223,,P01476,,,,,,,20120223,E100688
,ST,,,,,,,,,,20160928,,,,,,,,,,,,,20160706,,P01477,,,,,,,20160706,E100700
,ST,,,,,,,,,,20130113,,,,,,,,,,,,,20121121,,P01478,,,,,,,20121121,E100844
,ST,,,,,,,,,,20140823,,,,,,,,,,,,,20120914,,P01479,,,,,,,20120914,E100711
,ST,,,,,,,,,,20130320,,,,,,,,,,,,,20120321,,P01480,,,,,,,20120321,E100719
,ST,,,,,,,,,,,,,,,,,,,,,,,20160921,,P01481,,,,,,,20160921,E100723
,ST,,,,,,,,,,20130730,,,,,,,,,,,,,20130140,,P01482,,,,,,,20130140,E100856
,ST,,,,,,,,,,20140228,,,,,,,,,,,,,20130820,,P01483,,,,,,,20130820,E100728
,ST,,,,,,,,,,20150613,,,,,,,,,,,,,20150428,,P01484,,,,,,,20150428,E100738
,ST,,,,,,,,,,20130622,,,,,,,,,,,,,20120504,,P01485,,,,,,,20120504,E100740
,ST,,,,,,,,,,20130511,,,,,,,,,,,,,20120523,,P01486,,,,,,,20120523,E100743
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20130181,,P01487,,,,,,,20130181,E100873
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20121003,,P01488,,,,,,,20121003,E100762
,ST,,,,,,,,,,20131130,,,,,,,,,,,,,20130103,,P01489,,,,,,,20130103,E100877
,ST,,,,,,,,,,20141031,,,,,,,,,,,,,20121116,,P01490,,,,,,,20121116,E100879
,ST,,,,,,,,,,20131126,,,,,,,,,,,,,20121114,,P01491,,,,,,,20121114,E100880
,ST,,,,,,,,,,20131126,,,,,,,,,,,,,20121116,,P01492,,,,,,,20121116,E100881
,ST,,,,,,,,,,20140419,,,,,,,,,,,,,20121108,,P01493,,,,,,,20121108,E100882
,ST,,,,,,,,,,20130831,,,,,,,,,,,,,20120704,,P01494,,,,,,,20120704,E100769
,ST,,,,,,,,,,20131031,,,,,,,,,,,,,20120620,,P01495,,,,,,,20120620,E100772
,ST,,,,,,,,,,20130426,,,,,,,,,,,,,20130123,,P01496,,,,,,,20130123,E100890
,ST,,,,,,,,,,20130810,,,,,,,,,,,,,20130116,,P01497,,,,,,,20130116,E100776
,ST,,,,,,,,,,20130229,,,,,,,,,,,,,20120704,,P01498,,,,,,,20120704,E100791
,ST,,,,,,,,,,20130806,,,,,,,,,,,,,20130419,,P01499,,,,,,,20121219,E100897
,ST,,,,,,,,,,20130629,,,,,,,,,,,,,20121215,,P01500,,,,,,,20121215,E100898
,ST,,,,,,,,,,20130715,,,,,,,,,,,,,20120725,,P01501,,,,,,,20120725,E100816
,ST,,,,,,,,,,20130817,,,,,,,,,,,,,20120905,,P01502,,,,,,,20120905,E100822
,ST,,,,,,,,,,20140118,,,,,,,,,,,,,20130186,,P01503,,,,,,,20130186,E100907
,ST,,,,,,,,,,20140731,,,,,,,,,,,,,20130104,,P01504,,,,,,,20130104,E100908
,ST,,,,,,,,,,20140605,,,,,,,,,,,,,20130103,,P01505,,,,,,,20130103,E100909
,ST,,,,,,,,,,20130322,,,,,,,,,,,,,20121003,,P01506,,,,,,,20121003,E100836
,ST,,,,,,,,,,20140628,,,,,,,,,,,,,20130117,,P01507,,,,,,,20130117,E100915
,ST,,,,,,,,,,20130410,,,,,,,,,,,,,20121010,,P01508,,,,,,,20121010,E100837
,ST,,,,,,,,,,20141130,,,,,,,,,,,,,20130501,,P01509,,,,,,,20130501,E100919
,ST,,,,,,,,,,20140322,,,,,,,,,,,,,20120919,,P01510,,,,,,,20120919,E100840
,ST,,,,,,,,,,20140531,,,,,,,,,,,,,20130221,,P01511,,,,,,,20130221,E100930
,ST,,,,,,,,,,20130127,,,,,,,,,,,,,20120907,,P01512,,,,,,,20120907,E100841
,ST,,,,,,,,,,20130307,,,,,,,,,,,,,20120926,,P01513,,,,,,,20120926,E100849
,ST,,,,,,,,,,20140510,,,,,,,,,,,,,20130903,,P01514,,,,,,,20130903,E100936
,ST,,,,,,,,,,20130830,,,,,,,,,,,,,20130312,,P01515,,,,,,,20130312,E100937
,ST,,,,,,,,,,20130430,,,,,,,,,,,,,20121004,,P01516,,,,,,,20121004,E100851
,ST,,,,,,,,,,20130427,,,,,,,,,,,,,20121017,,P01517,,,,,,,20121017,E100855
,ST,,,,,,,,,,20160710,,,,,,,,,,,,,20121024,,P01518,,,,,,,20121024,E100865
,ST,,,,,,,,,,20130503,,,,,,,,,,,,,20121110,,P01519,,,,,,,20121110,E100874
,ST,,,,,,,,,,20131115,,,,,,,,,,,,,20130326,,P01520,,,,,,,20130326,E100943
,ST,,,,,,,,,,20140215,,,,,,,,,,,,,20130227,,P01521,,,,,,,20130227,E100947
,ST,,,,,,,,,,20150108,,,,,,,,,,,,,20141223,,P01522,,,,,,,20141223,E100884
,ST,,,,,,,,,,20130611,,,,,,,,,,,,,20121130,,P01523,,,,,,,20121130,E100885
,ST,,,,,,,,,,20140109,,,,,,,,,,,,,20121219,,P01524,,,,,,,20121219,E100895
,ST,,,,,,,,,,20130331,,,,,,,,,,,,,20121215,,P01525,,,,,,,20121215,E100896
,ST,,,,,,,,,,20140919,,,,,,,,,,,,,20121219,,P01526,,,,,,,20131214,E100904
,ST,,,,,,,,,,20131017,,,,,,,,,,,,,20130116,,P01527,,,,,,,20130116,E100913
,ST,,,,,,,,,,20140519,,,,,,,,,,,,,20130140,,P01528,,,,,,,20130140,E100918
,ST,,,,,,,,,,20140222,,,,,,,,,,,,,20130730,,P01529,,,,,,,20130730,E100972
,ST,,,,,,,,,,20160701,,,,,,,,,,,,,20160505,,P01530,,,,,,,20160505,E100932
,ST,,,,,,,,,,20140621,,,,,,,,,,,,,20130606,,P01531,,,,,,,20130606,E100975
,ST,,,,,,,,,,20161231,,,,,,,,,,,,,20150219,,P01532,,,,,,,20150219,E100938
,ST,,,,,,,,,,20131130,,,,,,,,,,,,,20130611,,P01533,,,,,,,20130611,E100979
,ST,,,,,,,,,,20130504,,,,,,,,,,,,,20130306,,P01534,,,,,,,20130306,E100940
,ST,,,,,,,,,,20130611,,,,,,,,,,,,,20130312,,P01535,,,,,,,20130312,E100941
,ST,,,,,,,,,,20130801,,,,,,,,,,,,,20130312,,P01536,,,,,,,20130312,E100942
,ST,,,,,,,,,,,,,,,,,,,,,,,20130322,,P01537,,,,,,,20130322,E100950
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20130514,,P01538,,,,,,,20130514,E100987
,ST,,,,,,,,,,20150808,,,,,,,,,,,,,20141219,,P01539,,,,,,,20141219,E100952
,ST,,,,,,,,,,20130518,,,,,,,,,,,,,20130402,,P01540,,,,,,,20130402,E100955
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20131001,,P01541,,,,,,,20130529,E100990
,ST,,,,,,,,,,20130518,,,,,,,,,,,,,20130402,,P01542,,,,,,,20130402,E100956
,ST,,,,,,,,,,20140423,,,,,,,,,,,,,20130423,,P01543,,,,,,,20130423,E100961
,ST,,,,,,,,,,20130629,,,,,,,,,,,,,20130528,,P01544,,,,,,,20130528,E100963
,ST,,,,,,,,,,20140320,,,,,,,,,,,,,20130709,,P01545,,,,,,,20130709,E101003
,ST,,,,,,,,,,20160630,,,,,,,,,,,,,20130501,,P01546,,,,,,,20130501,E100971
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20130521,,P01547,,,,,,,20130521,E100973
,ST,,,,,,,,,,20130718,,,,,,,,,,,,,20130514,,P01548,,,,,,,20130514,E100976
,ST,,,,,,,,,,,,,,,,,,,,,,,20140430,,P01549,,,,,,,20140430,E100981
,ST,,,,,,,,,,20140523,,,,,,,,,,,,,20130521,,P01550,,,,,,,20130521,E100982
,ST,,,,,,,,,,20140201,,,,,,,,,,,,,20130516,,P01551,,,,,,,20130516,E100984
,ST,,,,,,,,,,20130917,,,,,,,,,,,,,20130716,,P01552,,,,,,,20130716,E101023
,ST,,,,,,,,,,20150411,,,,,,,,,,,,,20130516,,P01553,,,,,,,20130516,E100985
,ST,,,,,,,,,,20131030,,,,,,,,,,,,,20130702,,P01554,,,,,,,20130702,E101025
,ST,,,,,,,,,,20140514,,,,,,,,,,,,,20130424,,P01555,,,,,,,20130424,E100988
,ST,,,,,,,,,,20130707,,,,,,,,,,,,,20130522,,P01556,,,,,,,20130522,E100994
,ST,,,,,,,,,,20160601,,,,,,,,,,,,,20160223,,P01557,,,,,,,20160223,E100998
,ST,,,,,,,,,,20141213,,,,,,,,,,,,,20130508,,P01558,,,,,,,20130508,E101000
,ST,,,,,,,,,,20140104,,,,,,,,,,,,,20131217,,P01559,,,,,,,20131217,E101005
,ST,,,,,,,,,,20131214,,,,,,,,,,,,,20130619,,P01560,,,,,,,20130619,E101011
,ST,,,,,,,,,,20140518,,,,,,,,,,,,,20130604,,P01561,,,,,,,20130604,E101015
,ST,,,,,,,,,,20130729,,,,,,,,,,,,,20130629,,P01562,,,,,,,20130629,E101016
,ST,,,,,,,,,,20140531,,,,,,,,,,,,,20130605,,P01563,,,,,,,20130605,E101018
,ST,,,,,,,,,,20140211,,,,,,,,,,,,,20130806,,P01564,,,,,,,20130806,E101049
,ST,,,,,,,,,,20150110,,,,,,,,,,,,,20130709,,P01565,,,,,,,20130709,E101024
,ST,,,,,,,,,,20151031,,,,,,,,,,,,,20130716,,P01566,,,,,,,20130716,E101027
,ST,,,,,,,,,,20130928,,,,,,,,,,,,,20130716,,P01567,,,,,,,20130716,E101028
,ST,,,,,,,,,,20160930,,,,,,,,,,,,,20160602,,P01568,,,,,,,20160602,E101037
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20130730,,P01569,,,,,,,20130730,E101039
,ST,,,,,,,,,,20140823,,,,,,,,,,,,,20130917,,P01570,,,,,,,20130917,E101064
,ST,,,,,,,,,,20140228,,,,,,,,,,,,,20130910,,P01571,,,,,,,20130910,E101071
,ST,,,,,,,,,,20140625,,,,,,,,,,,,,20131217,,P01572,,,,,,,20131217,E101072
,ST,,,,,,,,,,20140830,,,,,,,,,,,,,20130806,,P01573,,,,,,,20130806,E101041
,ST,,,,,,,,,,20140724,,,,,,,,,,,,,20131001,,P01574,,,,,,,20131001,E101077
,ST,,,,,,,,,,20140830,,,,,,,,,,,,,20130822,,P01575,,,,,,,20130822,E101042
,ST,,,,,,,,,,20150131,,,,,,,,,,,,,20130807,,P01576,,,,,,,20130807,E101046
,ST,,,,,,,,,,20141122,,,,,,,,,,,,,20130822,,P01577,,,,,,,20130822,E101047
,ST,,,,,,,,,,20140827,,,,,,,,,,,,,20140617,,P01578,,,,,,,20140617,E101053
,ST,,,,,,,,,,20150815,,,,,,,,,,,,,20150519,,P01579,,,,,,,20150519,E101054
,ST,,,,,,,,,,,,,,,,,,,,,,,20160820,,P01580,,,,,,,20160820,E101055
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20130904,,P01581,,,,,,,20130904,E101056
,ST,,,,,,,,,,20140830,,,,,,,,,,,,,20130904,,P01582,,,,,,,20130904,E101074
,ST,,,,,,,,,,20150926,,,,,,,,,,,,,20130917,,P01583,,,,,,,20130917,E101079
,ST,,,,,,,,,,20131114,,,,,,,,,,,,,20130917,,P01584,,,,,,,20130917,E101080
,ST,,,,,,,,,,20140415,,,,,,,,,,,,,20131015,,P01585,,,,,,,20131015,E101082
,ST,,,,,,,,,,20140917,,,,,,,,,,,,,20131119,,P01586,,,,,,,20131105,E101116
,ST,,,,,,,,,,20140228,,,,,,,,,,,,,20131201,,P01587,,,,,,,20131201,E101118
,ST,,,,,,,,,,20140501,,,,,,,,,,,,,20130911,,P01588,,,,,,,20130911,E101083
,ST,,,,,,,,,,20131207,,,,,,,,,,,,,20130910,,P01589,,,,,,,20130910,E101084
,ST,,,,,,,,,,20150424,,,,,,,,,,,,,20131008,,P01590,,,,,,,20131008,E101087
,ST,,,,,,,,,,20140920,,,,,,,,,,,,,20131001,,P01591,,,,,,,20131001,E101088
,ST,,,,,,,,,,20140416,,,,,,,,,,,,,20140304,,P01592,,,,,,,20140304,E101129
,ST,,,,,,,,,,20141023,,,,,,,,,,,,,20131126,,P01593,,,,,,,20131126,E101130
,ST,,,,,,,,,,,,,,,,,,,,,,,20160401,,P01594,,,,,,,20131204,E101132
,ST,,,,,,,,,,20140322,,,,,,,,,,,,,20130927,,P01595,,,,,,,20130927,E101089
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20140128,,P01596,,,,,,,20140128,E101150
,ST,,,,,,,,,,,,,,,,,,,,,,,20131015,,P01597,,,,,,,20131015,E101092
,ST,,,,,,,,,,20131019,,,,,,,,,,,,,20130920,,P01598,,,,,,,20130920,E101102
,ST,,,,,,,,,,20140419,,,,,,,,,,,,,20140304,,P01599,,,,,,,20140211,E101160
,ST,,,,,,,,,,20131116,,,,,,,,,,,,,20131030,,P01600,,,,,,,20131030,E101114
,ST,,,,,,,,,,,,,,,,,,,,,,,20161019,,P01601,,,,,,,20161019,E101115
,ST,,,,,,,,,,20140830,,,,,,,,,,,,,20131121,,P01602,,,,,,,20131121,E101120
,ST,,,,,,,,,,20140104,,,,,,,,,,,,,20131217,,P01603,,,,,,,20131217,E101123
,ST,,,,,,,,,,20140830,,,,,,,,,,,,,20140415,,P01604,,,,,,,20140415,E101179
,ST,,,,,,,,,,20140531,,,,,,,,,,,,,20131126,,P01605,,,,,,,20131126,E101124
,ST,,,,,,,,,,20141220,,,,,,,,,,,,,20140325,,P01606,,,,,,,20140325,E101187
,ST,,,,,,,,,,20140108,,,,,,,,,,,,,20131126,,P01607,,,,,,,20131126,E101127
,ST,,,,,,,,,,20151007,,,,,,,,,,,,,20140114,,P01608,,,,,,,20140114,E101133
,ST,,,,,,,,,,20160731,,,,,,,,,,,,,20140122,,P01609,,,,,,,20140122,E101155
,ST,,,,,,,,,,20150829,,,,,,,,,,,,,20140128,,P01610,,,,,,,20140128,E101156
,ST,,,,,,,,,,20160903,,,,,,,,,,,,,20160803,,P01611,,,,,,,20160803,E101162
,ST,,,,,,,,,,20140419,,,,,,,,,,,,,20140226,,P01612,,,,,,,20140226,E101168
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01613,,,,,,,20160126,E101210
,ST,,,,,,,,,,20140503,,,,,,,,,,,,,20140219,,P01614,,,,,,,20140219,E101174
,ST,,,,,,,,,,20140719,,,,,,,,,,,,,20140311,,P01615,,,,,,,20140311,E101177
,ST,,,,,,,,,,20140913,,,,,,,,,,,,,20140408,,P01616,,,,,,,20140408,E101222
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01617,,,,,,,20140318,E101183
,ST,,,,,,,,,,20160604,,,,,,,,,,,,,20140318,,P01618,,,,,,,20140318,E101197
,ST,,,,,,,,,,,,,,,,,,,,,,,20160608,,P01619,,,,,,,20160608,E101253
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01620,,,,,,,20140318,E101202
,ST,,,,,,,,,,20141024,,,,,,,,,,,,,20140502,,P01621,,,,,,,20140502,E101256
,ST,,,,,,,,,,20160604,,,,,,,,,,,,,20140318,,P01622,,,,,,,20140318,E101203
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01623,,,,,,,20140318,E101204
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01624,,,,,,,20140318,E101206
,ST,,,,,,,,,,20160604,,,,,,,,,,,,,20140318,,P01625,,,,,,,20140318,E101207
,ST,,,,,,,,,,20150314,,,,,,,,,,,,,20140318,,P01626,,,,,,,20140318,E101213
,ST,,,,,,,,,,,,,,,,,,,,,,,20160309,,P01627,,,,,,,20160309,E101291
,ST,,,,,,,,,,20160925,,,,,,,,,,,,,20160907,,P01628,,,,,,,20160907,E101218
,ST,,,,,,,,,,20141004,,,,,,,,,,,,,20140603,,P01629,,,,,,,20140603,E101242
,ST,,,,,,,,,,20150820,,,,,,,,,,,,,20141230,,P01630,,,,,,,20141230,E101298
,ST,,,,,,,,,,20140528,,,,,,,,,,,,,20140403,,P01631,,,,,,,20140403,E101245
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20140617,,P01632,,,,,,,20140617,E101306
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01633,,,,,,,20140318,E101254
,ST,,,,,,,,,,20150926,,,,,,,,,,,,,20140528,,P01634,,,,,,,20140528,E101260
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20141016,,P01635,,,,,,,20141016,E101328
,ST,,,,,,,,,,,,,,,,,,,,,,,20140318,,P01636,,,,,,,20140318,E101262
,ST,,,,,,,,,,20150814,,,,,,,,,,,,,20150519,,P01637,,,,,,,20140513,E101284
,ST,,,,,,,,,,20140814,,,,,,,,,,,,,20140520,,P01638,,,,,,,20140520,E101288
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20140610,,P01639,,,,,,,20140610,E101289
,ST,,,,,,,,,,20141113,,,,,,,,,,,,,20140603,,P01640,,,,,,,20140603,E101295
,ST,,,,,,,,,,20151217,,,,,,,,,,,,,20140528,,P01641,,,,,,,20140528,E101297
,ST,,,,,,,,,,20160102,,,,,,,,,,,,,20151215,,P01642,,,,,,,20151215,E101301
,ST,,,,,,,,,,20150815,,,,,,,,,,,,,20140815,,P01643,,,,,,,20140815,E101309
,ST,,,,,,,,,,20140913,,,,,,,,,,,,,20140701,,P01644,,,,,,,20140701,E101325
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20140723,,P01645,,,,,,,20140723,E101330
,ST,,,,,,,,,,20140919,,,,,,,,,,,,,20140812,,P01646,,,,,,,20140812,E101335
,ST,,,,,,,,,,20160429,,,,,,,,,,,,,20140701,,P01647,,,,,,,20140701,E101352
,ST,,,,,,,,,,20140701,,,,,,,,,,,,,20140701,,P01648,,,,,,,20140701,E101353
,ST,,,,,,,,,,20150331,,,,,,,,,,,,,20140806,,P01649,,,,,,,20140806,E101358
,ST,,,,,,,,,,,,,,,,,,,,,,,20140819,,P01650,,,,,,,20140819,E101359
,ST,,,,,,,,,,20150321,,,,,,,,,,,,,20140827,,P01651,,,,,,,20140827,E101364
,ST,,,,,,,,,,20141014,,,,,,,,,,,,,20141007,,P01652,,,,,,,20141007,E101400
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20141104,,P01653,,,,,,,20141104,E101414
,ST,,,,,,,,,,20150903,,,,,,,,,,,,,20140902,,P01654,,,,,,,20140902,E101367
,ST,,,,,,,,,,20141004,,,,,,,,,,,,,20141004,,P01655,,,,,,,20140727,E101371
,ST,,,,,,,,,,20150912,,,,,,,,,,,,,20150129,,P01656,,,,,,,20150129,E101429
,ST,,,,,,,,,,20150418,,,,,,,,,,,,,20140903,,P01657,,,,,,,20140903,E101380
,ST,,,,,,,,,,20150324,,,,,,,,,,,,,20150102,,P01658,,,,,,,20150102,E101436
,ST,,,,,,,,,,20151017,,,,,,,,,,,,,20140909,,P01659,,,,,,,20140909,E101381
,ST,,,,,,,,,,20150228,,,,,,,,,,,,,20140916,,P01660,,,,,,,20140916,E101384
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20140909,,P01661,,,,,,,20140909,E101386
,ST,,,,,,,,,,20150117,,,,,,,,,,,,,20140909,,P01662,,,,,,,20140909,E101388
,ST,,,,,,,,,,20150227,,,,,,,,,,,,,20141016,,P01663,,,,,,,20141016,E101415
,ST,,,,,,,,,,20141114,,,,,,,,,,,,,20141105,,P01664,,,,,,,20141105,E101422
,ST,,,,,,,,,,20141129,,,,,,,,,,,,,20141104,,P01665,,,,,,,20141104,E101427
,ST,,,,,,,,,,20150520,,,,,,,,,,,,,20141105,,P01666,,,,,,,20141105,E101428
,ST,,,,,,,,,,20151016,,,,,,,,,,,,,20141114,,P01667,,,,,,,20141114,E101432
,ST,,,,,,,,,,20151016,,,,,,,,,,,,,20141118,,P01668,,,,,,,20141118,E101440
,ST,,,,,,,,,,20151101,,,,,,,,,,,,,20141120,,P01669,,,,,,,20141120,E101444
,ST,,,,,,,,,,20150829,,,,,,,,,,,,,20150113,,P01670,,,,,,,20150113,E101468
,ST,,,,,,,,,,20150525,,,,,,,,,,,,,20141125,,P01671,,,,,,,20141125,E101445
,ST,,,,,,,,,,20150919,,,,,,,,,,,,,20141125,,P01672,,,,,,,20141125,E101447
,ST,,,,,,,,,,20150502,,,,,,,,,,,,,20150331,,P01673,,,,,,,20150331,E101473
,ST,,,,,,,,,,20150211,,,,,,,,,,,,,20141125,,P01674,,,,,,,20141125,E101448
,ST,,,,,,,,,,20150212,,,,,,,,,,,,,20141202,,P01675,,,,,,,20141202,E101449
,ST,,,,,,,,,,20141211,,,,,,,,,,,,,20141203,,P01676,,,,,,,20141203,E101455
,ST,,,,,,,,,,20160116,,,,,,,,,,,,,20150114,,P01677,,,,,,,20150114,E101456
,ST,,,,,,,,,,,,,,,,,,,,,,,20160219,,P01678,,,,,,,20150127,E101486
,ST,,,,,,,,,,,,,,,,,,,,,,,20141125,,P01679,,,,,,,20141125,E101459
,ST,,,,,,,,,,20150228,,,,,,,,,,,,,20141202,,P01680,,,,,,,20141202,E101460
,ST,,,,,,,,,,20150530,,,,,,,,,,,,,20140106,,P01681,,,,,,,20140106,E101462
,ST,,,,,,,,,,,,,,,,,,,,,,,20150317,,P01682,,,,,,,20150317,E101470
,ST,,,,,,,,,,20150206,,,,,,,,,,,,,20141121,,P01683,,,,,,,20141121,E101471
,ST,,,,,,,,,,20151103,,,,,,,,,,,,,20150428,,P01684,,,,,,,20150428,E101504
,ST,,,,,,,,,,20150509,,,,,,,,,,,,,20150108,,P01685,,,,,,,20150108,E101475
,ST,,,,,,,,,,20150715,,,,,,,,,,,,,20150114,,P01686,,,,,,,20150114,E101480
,ST,,,,,,,,,,20151021,,,,,,,,,,,,,20150121,,P01687,,,,,,,20150121,E101481
,ST,,,,,,,,,,20150418,,,,,,,,,,,,,20150120,,P01688,,,,,,,20150120,E101483
,ST,,,,,,,,,,20150131,,,,,,,,,,,,,20150117,,P01689,,,,,,,20150117,E101490
,ST,,,,,,,,,,20150404,,,,,,,,,,,,,20150130,,P01690,,,,,,,20150130,E101492
,ST,,,,,,,,,,20150627,,,,,,,,,,,,,20150203,,P01691,,,,,,,20150203,E101493
,ST,,,,,,,,,,20160930,,,,,,,,,,,,,20150207,,P01692,,,,,,,20150207,E101495
,ST,,,,,,,,,,20151031,,,,,,,,,,,,,20150407,,P01693,,,,,,,20150407,E101535
,ST,,,,,,,,,,,,,,,,,,,,,,,20151111,,P01694,,,,,,,20151111,E101496
,ST,,,,,,,,,,,,,,,,,,,,,,,20150227,,P01695,,,,,,,20150227,E101506
,ST,,,,,,,,,,,,,,,,,,,,,,,20150331,,P01696,,,,,,,20150331,E101508
,ST,,,,,,,,,,20151229,,,,,,,,,,,,,20150721,,P01697,,,,,,,20150721,E101546
,ST,,,,,,,,,,20150522,,,,,,,,,,,,,20150522,,P01698,,,,,,,20150522,E101509
,ST,,,,,,,,,,20151107,,,,,,,,,,,,,20150307,,P01699,,,,,,,20150307,E101513
,ST,,,,,,,,,,,,,,,,,,,,,,,20150319,,P01700,,,,,,,20150319,E101514
,ST,,,,,,,,,,20150909,,,,,,,,,,,,,20150319,,P01701,,,,,,,20150319,E101518
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20150707,,P01702,,,,,,,20150707,E101521
,ST,,,,,,,,,,20150926,,,,,,,,,,,,,20150324,,P01703,,,,,,,20150324,E101527
,ST,,,,,,,,,,,,,,,,,,,,,,,20150331,,P01704,,,,,,,20150331,E101537
,ST,,,,,,,,,,20150516,,,,,,,,,,,,,20150402,,P01705,,,,,,,20150402,E101539
,ST,,,,,,,,,,20150725,,,,,,,,,,,,,20150721,,P01706,,,,,,,20150721,E101541
,ST,,,,,,,,,,20160818,,,,,,,,,,,,,20150804,,P01707,,,,,,,20150804,E101548
,ST,,,,,,,,,,20150429,,,,,,,,,,,,,20150414,,P01708,,,,,,,20150414,E101551
,ST,,,,,,,,,,20161027,,,,,,,,,,,,,20150428,,P01709,,,,,,,20150428,E101558
,ST,,,,,,,,,,20160128,,,,,,,,,,,,,20150421,,P01710,,,,,,,20150421,E101559
,ST,,,,,,,,,,,,,,,,,,,,,,,20150522,,P01711,,,,,,,20150522,E101560
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20150707,,P01712,,,,,,,20150707,E101561
,ST,,,,,,,,,,20150721,,,,,,,,,,,,,20150519,,P01713,,,,,,,20150519,E101581
,ST,,,,,,,,,,,,,,,,,,,,,,,20150514,,P01714,,,,,,,20150514,E101563
,ST,,,,,,,,,,20161101,,,,,,,,,,,,,20150502,,P01715,,,,,,,20150502,E101565
,ST,,,,,,,,,,20150926,,,,,,,,,,,,,20150908,,P01716,,,,,,,20150908,E101567
,ST,,,,,,,,,,20150620,,,,,,,,,,,,,20150616,,P01717,,,,,,,20150616,E101570
,ST,,,,,,,,,,20151211,,,,,,,,,,,,,20150508,,P01718,,,,,,,20150508,E101572
,ST,,,,,,,,,,20151017,,,,,,,,,,,,,20150609,,P01719,,,,,,,20150609,E101593
,ST,,,,,,,,,,20150818,,,,,,,,,,,,,20150512,,P01720,,,,,,,20150512,E101574
,ST,,,,,,,,,,20150826,,,,,,,,,,,,,20150623,,P01721,,,,,,,20150623,E101595
,ST,,,,,,,,,,20150530,,,,,,,,,,,,,20150515,,P01722,,,,,,,20150515,E101576
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20150520,,P01723,,,,,,,20150520,E101578
,ST,,,,,,,,,,,,,,,,,,,,,,,20170125,,P02142,,,,,,,20170125,E102138
,ST,,,,,,,,,,,,,,,,,,,,,,,20180101,,P02143,,,,,,,20180101,E102139
,ST,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02144,,,,,,,20170201,E102140
,ST,,,,,,,,,,,,,,,,,,,,,,,20180101,,P02145,,,,,,,20180101,E102141
,ST,,,,,,,,,,,,,,,,,,,,,,,20170229,,P02146,,,,,,,20170229,E102142
,ST,,,,,,,,,,,,,,,,,,,,,,,20170204,,P02147,,,,,,,20170204,E102143
,ST,,,,,,,,,,20150718,,,,,,,,,,,,,20150704,,P01724,,,,,,,20150701,E101583
,ST,,,,,,,,,,20150814,,,,,,,,,,,,,20150527,,P01725,,,,,,,20150527,E101585
,ST,,,,,,,,,,20150905,,,,,,,,,,,,,20150811,,P01726,,,,,,,20150811,E101586
,ST,,,,,,,,,,20151017,,,,,,,,,,,,,20150630,,P01727,,,,,,,20150630,E101589
,ST,,,,,,,,,,20150801,,,,,,,,,,,,,20150610,,P01728,,,,,,,20150610,E101594
,ST,,,,,,,,,,20150829,,,,,,,,,,,,,20150609,,P01729,,,,,,,20150609,E101597
,ST,,,,,,,,,,20160123,,,,,,,,,,,,,20150616,,P01730,,,,,,,20150616,E101598
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20150707,,P01731,,,,,,,20150707,E101601
