"OBJECT_ID","INTERNAL_CODE","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","OBJECT_NAME","JOB_LEVEL","DESCRIPTION","JOB_FUNCTION_ICODE","JOB_FAMILY_ICODE"
"3789","606","19000101","99991231","A","JC557",,,,
"3821","1742","19000101","99991231","A","JC1557",,,,
"3793","610","19000101","99991231","A","JC561",,,,
"3826","3322","19000101","99991231","I","JC2507",,"JC2507",,
"3797","3333","19000101","99991231","I","JC2516",,"JC2516",,
"3829","3324","19000101","99991231","I","JC2507",,"JC2507",,
"3799","3336","19000101","99991231","I","JC2516",,"JC2516",,
"3834","3326","19000101","99991231","I","JC2507",,"JC2507",,
"3802","615","19000101","99991231","A","JC567",,,,
"3837","1744","19000101","99991231","A","JC1559",,,,
"3807","3341","19000101","99991231","I","JC2519",,"JC2519",,
"3840","3330","19000101","99991231","I","JC2515",,"JC2515",,
"3841","3334","19000101","99991231","I","JC2515",,"JC2515",,
"3843","3338","19000101","99991231","I","JC2515",,"JC2515",,
"3845","1748","19000101","99991231","A","JC1563",,,,
"3847","3342","19000101","99991231","I","JC2520",,"JC2520",,
"3849","3346","19000101","99991231","I","JC2520",,"JC2520",,
"3850","3349","19000101","99991231","I","JC2520",,"JC2520",,
"3851","1751","19000101","99991231","A","JC1566",,,,
"3852","1754","19000101","99991231","A","JC1569",,,,
"3854","3355","19000101","99991231","I","JC2531",,"JC2531",,
"3811","3343","19000101","99991231","I","JC2519",,"JC2519",,
"3695","3024","19000101","99991231","I","JC1106",,"JC1106",,
"3815","3347","19000101","99991231","I","JC2519",,"JC2519",,
"3700","3028","19000101","99991231","I","JC1106",,"JC1106",,
"3819","621","19000101","99991231","A","JC577",,,,
"3704","3034","19000101","99991231","I","JC1106",,"JC1106",,
"3823","3351","19000101","99991231","I","JC2525",,"JC2525",,
"3707","3036","19000101","99991231","I","JC1106",,"JC1106",,
"3827","631","19000101","99991231","A","JC581",,,,
"3856","1757","19000101","99991231","A","JC1572",,,,
"3858","3360","19000101","99991231","I","JC2533",,"JC2533",,
"3830","3354","19000101","99991231","I","JC2530",,"JC2530",,
"3712","3041","19000101","99991231","I","JC1106",,"JC1106",,
"3860","3362","19000101","99991231","I","JC2533",,"JC2533",,
"3832","3358","19000101","99991231","I","JC2530",,"JC2530",,
"3716","3047","19000101","99991231","I","JC1106",,"JC1106",,
"3862","1760","19000101","99991231","A","JC1575",,,,
"3720","3048","19000101","99991231","I","JC1106",,"JC1106",,
"3863","3367","19000101","99991231","I","JC2537",,"JC2537",,
"3838","636","19000101","99991231","A","JC585",,,,
"3724","3052","19000101","99991231","I","JC1106",,"JC1106",,
"3866","3370","19000101","99991231","I","JC2537",,"JC2537",,
"3726","3055","19000101","99991231","I","JC1106",,"JC1106",,
"3869","3372","19000101","99991231","I","JC2537",,"JC2537",,
"3865","3363","19000101","99991231","I","JC2535",,"JC2535",,
"3730","3057","19000101","99991231","I","JC1106",,"JC1106",,
"3871","1762","19000101","99991231","A","JC1576",,,,
"3734","3061","19000101","99991231","I","JC1106",,"JC1106",,
"3867","3364","19000101","99991231","I","JC2535",,"JC2535",,
"3738","3065","19000101","99991231","I","JC1106",,"JC1106",,
"3874","3375","19000101","99991231","I","JC2543",,"JC2543",,
"3741","3067","19000101","99991231","I","JC1106",,"JC1106",,
"3872","641","19000101","99991231","A","JC591",,,,
"3877","3377","19000101","99991231","I","JC2543",,"JC2543",,
"3746","3070","19000101","99991231","I","JC1106",,"JC1106",,
"3751","1319","19000101","99991231","A","JC1173",,,,
"3873","651","19000101","99991231","I","JC2535",,"JC2535",,
"3876","3368","19000101","99991231","I","JC2535",,"JC2535",,
"3878","656","19000101","99991231","A","JC595",,,,
"3880","3373","19000101","99991231","I","JC2539",,"JC2539",,
"3754","3077","19000101","99991231","I","JC2386",,"JC2386",,
"3757","3080","19000101","99991231","I","JC2386",,"JC2386",,
"3759","3083","19000101","99991231","I","JC2386",,"JC2386",,
"3762","3085","19000101","99991231","I","JC2386",,"JC2386",,
"3766","1323","19000101","99991231","A","JC1176",,,,
"3770","1325","19000101","99991231","A","JC1119",,,,
"3775","3092","19000101","99991231","I","JC1119",,"JC1119",,
"3779","3096","19000101","99991231","I","JC1119",,"JC1119",,
"3782","3099","19000101","99991231","I","JC1119",,"JC1119",,
"3786","3102","19000101","99991231","I","JC1119",,"JC1119",,
"3882","3374","19000101","99991231","I","JC2539",,"JC2539",,
"3790","3105","19000101","99991231","I","JC1119",,"JC1119",,
"3796","3107","19000101","99991231","I","JC1119",,"JC1119",,
"3884","662","19000101","99991231","A","JC598",,,,
"3800","3108","19000101","99991231","I","JC1119",,"JC1119",,
"3886","3376","19000101","99991231","I","JC2544",,"JC2544",,
"3804","3112","19000101","99991231","I","JC1119",,"JC1119",,
"3887","3378","19000101","99991231","I","JC2544",,"JC2544",,
"3808","3117","19000101","99991231","I","JC1119",,"JC1119",,
"3889","665","19000101","99991231","A","JC601",,,,
"3891","3380","19000101","99991231","I","JC2548",,"JC2548",,
"3893","3382","19000101","99991231","I","JC2548",,"JC2548",,
"3894","3383","19000101","99991231","I","JC2548",,"JC2548",,
"3896","674","19000101","99991231","A","JC607",,,,
"3898","3384","19000101","99991231","I","JC2549",,"JC2549",,
"3900","3387","19000101","99991231","I","JC2549",,"JC2549",,
"3902","677","19000101","99991231","A","JC611",,,,
"3903","3389","19000101","99991231","I","JC2552",,"JC2552",,
"3906","3391","19000101","99991231","I","JC2552",,"JC2552",,
"3907","686","19000101","99991231","A","JC616",,,,
"3812","3120","19000101","99991231","I","JC1119",,"JC1119",,
"3816","3121","19000101","99991231","I","JC1119",,"JC1119",,
"3824","3126","19000101","99991231","I","JC1119",,"JC1119",,
"3909","3393","19000101","99991231","I","JC2553",,"JC2553",,
"3831","3128","19000101","99991231","I","JC1119",,"JC1119",,
"3912","3395","19000101","99991231","I","JC2553",,"JC2553",,
"3835","3131","19000101","99991231","I","JC1119",,"JC1119",,
"3913","3397","19000101","99991231","I","JC2553",,"JC2553",,
"3853","1328","19000101","99991231","I","JC1119",,"JC1119",,
"3915","3398","19000101","99991231","I","JC2553",,"JC2553",,
"3855","1330","19000101","99991231","A","JC1181",,,,
"3918","3399","19000101","99991231","I","JC2553",,"JC2553",,
"3857","3135","19000101","99991231","I","JC2419",,"JC2419",,
"3921","3401","19000101","99991231","I","JC2553",,"JC2553",,
"3859","3137","19000101","99991231","I","JC2419",,"JC2419",,
"3924","3404","19000101","99991231","I","JC2553",,"JC2553",,
"3861","1334","19000101","99991231","A","JC1186",,,,
"3926","692","19000101","99991231","A","JC621",,,,
"3864","3143","19000101","99991231","I","JC2425",,"JC2425",,
"3928","3405","19000101","99991231","I","JC2557",,"JC2557",,
"3868","3146","19000101","99991231","I","JC2425",,"JC2425",,
"3930","699","19000101","99991231","A","JC626",,,,
"3870","3149","19000101","99991231","I","JC1119",,"JC1119",,
"3875","3153","19000101","99991231","I","JC1119",,"JC1119",,
"3879","3156","19000101","99991231","I","JC1119",,"JC1119",,
"3881","3161","19000101","99991231","I","JC1119",,"JC1119",,
"3883","3169","19000101","99991231","I","JC1119",,"JC1119",,
"3885","3173","19000101","99991231","I","JC1119",,"JC1119",,
"3888","3177","19000101","99991231","I","JC1119",,"JC1119",,
"3890","3182","19000101","99991231","I","JC1119",,"JC1119",,
"3892","3184","19000101","99991231","I","JC1119",,"JC1119",,
"3895","3187","19000101","99991231","I","JC1119",,"JC1119",,
"3897","1339","19000101","99991231","A","JC1190",,,,
"3899","3192","19000101","99991231","I","JC2440",,"JC2440",,
"3901","1343","19000101","99991231","A","JC1193",,,,
"3904","3194","19000101","99991231","I","JC2445",,"JC2445",,
"3905","3196","19000101","99991231","I","JC2445",,"JC2445",,
"3908","1346","19000101","99991231","A","JC1196",,,,
"3910","1350","19000101","99991231","A","JC3621",,,,
"3911","3208","19000101","99991231","I","JC2451",,"JC2451",,
"3914","3213","19000101","99991231","I","JC2451",,"JC2451",,
"3916","3216","19000101","99991231","I","JC2451",,"JC2451",,
"3917","3220","19000101","99991231","I","JC2451",,"JC2451",,
"3919","3223","19000101","99991231","I","JC2451",,"JC2451",,
"3920","3225","19000101","99991231","I","JC2451",,"JC2451",,
"3922","1354","19000101","99991231","I","JC2451",,"JC2451",,
"3923","3230","19000101","99991231","I","JC2451",,"JC2451",,
"3925","3233","19000101","99991231","I","JC2451",,"JC2451",,
"3927","1355","19000101","99991231","A","JC1204",,,,
"3929","3237","19000101","99991231","I","JC2460",,"JC2460",,
"3931","3239","19000101","99991231","I","JC2460",,"JC2460",,
"3932","1358","19000101","99991231","A","JC1207",,,,
"3933","3257","19000101","99991231","I","JC1765",,"JC1765",,
"3934","3259","19000101","99991231","I","JC1765",,"JC1765",,
"3935","1361","19000101","99991231","A","JC1213",,,,
"3936","3265","19000101","99991231","I","JC2474",,"JC2474",,
"3937","3266","19000101","99991231","I","JC2474",,"JC2474",,
"3938","3269","19000101","99991231","I","JC2474",,"JC2474",,
"3939","1369","19000101","99991231","A","JC1217",,,,
"3940","1374","19000101","99991231","A","JC1221",,,,
"3941","1379","19000101","99991231","A","JC1116",,,,
"3942","3276","19000101","99991231","I","JC1116",,"JC1116",,
"3943","3278","19000101","99991231","I","JC1116",,"JC1116",,
"3944","3281","19000101","99991231","I","JC1116",,"JC1116",,
"3945","3288","19000101","99991231","I","JC1116",,"JC1116",,
"3946","3291","19000101","99991231","I","JC1116",,"JC1116",,
"3947","3296","19000101","99991231","I","JC1116",,"JC1116",,
"3948","3301","19000101","99991231","I","JC1116",,"JC1116",,
"3949","1382","19000101","99991231","A","JC1227",,,,
"3950","1385","19000101","99991231","A","JC1230",,,,
"3951","3309","19000101","99991231","I","JC2499",,"JC2499",,
"3952","1388","19000101","99991231","A","JC1234",,,,
"3953","3315","19000101","99991231","I","JC2503",,"JC2503",,
"3954","3318","19000101","99991231","I","JC2503",,"JC2503",,
"3955","1392","19000101","99991231","A","JC1236",,,,
"3956","1396","19000101","99991231","A","JC1241",,,,
"3957","1401","19000101","99991231","A","JC3622",,,,
"3958","3332","19000101","99991231","I","JC2517",,"JC2517",,
"3959","3337","19000101","99991231","I","JC2517",,"JC2517",,
"3960","1409","19000101","99991231","A","JC1254",,,,
"4083","326","19000101","99991231","A","JC304",,,,
"4084","2849","19000101","99991231","I","JC2298",,"JC2298",,
"4085","330","19000101","99991231","A","JC308",,,,
"4086","2856","19000101","99991231","I","JC2300",,"JC2300",,
"4087","333","19000101","99991231","A","JC310",,,,
"4088","2861","19000101","99991231","I","JC2303",,"JC2303",,
"4089","2868","19000101","99991231","I","JC2303",,"JC2303",,
"4090","336","19000101","99991231","A","JC314",,,,
"4091","340","19000101","99991231","I","JC2298",,"JC2298",,
"4092","2877","19000101","99991231","I","JC2298",,"JC2298",,
"4093","2880","19000101","99991231","I","JC2298",,"JC2298",,
"4094","343","19000101","99991231","A","JC319",,,,
"4095","2884","19000101","99991231","I","JC2315",,"JC2315",,
"4096","346","19000101","99991231","A","JC322",,,,
"4097","2889","19000101","99991231","I","JC2319",,"JC2319",,
"4098","2893","19000101","99991231","I","JC2319",,"JC2319",,
"4099","348","19000101","99991231","A","JC326",,,,
"4100","2898","19000101","99991231","I","JC2322",,"JC2322",,
"4101","353","19000101","99991231","I","JC2298",,"JC2298",,
"4102","357","19000101","99991231","A","JC331",,,,
"4103","2905","19000101","99991231","I","JC2325",,"JC2325",,
"4104","361","19000101","99991231","I","JC337",,"JC337",,
"4105","371","19000101","99991231","A","JC337",,,,
"4106","2911","19000101","99991231","I","JC337",,"JC337",,
"4107","2913","19000101","99991231","I","JC337",,"JC337",,
"4108","374","19000101","99991231","I","JC342",,"JC342",,
"4109","381","19000101","99991231","A","JC342",,,,
"4110","388","19000101","99991231","I","JC342",,"JC342",,
"4111","392","19000101","99991231","I","JC342",,"JC342",,
"4112","2923","19000101","99991231","I","JC342",,"JC342",,
"4113","2927","19000101","99991231","I","JC342",,"JC342",,
"4114","2930","19000101","99991231","I","JC342",,"JC342",,
"4115","2935","19000101","99991231","I","JC342",,"JC342",,
"4116","2940","19000101","99991231","I","JC342",,"JC342",,
"4117","2943","19000101","99991231","I","JC342",,"JC342",,
"4118","2945","19000101","99991231","I","JC342",,"JC342",,
"4119","2948","19000101","99991231","I","JC342",,"JC342",,
"4120","2950","19000101","99991231","I","JC342",,"JC342",,
"4121","2954","19000101","99991231","I","JC342",,"JC342",,
"4122","2959","19000101","99991231","I","JC342",,"JC342",,
"4123","393","19000101","99991231","A","JC351",,,,
"4124","2964","19000101","99991231","I","JC2346",,"JC2346",,
"4125","397","19000101","99991231","A","JC355",,,,
"4126","2972","19000101","99991231","I","JC2352",,"JC2352",,
"4127","2976","19000101","99991231","I","JC2352",,"JC2352",,
"4128","2981","19000101","99991231","I","JC2352",,"JC2352",,
"4129","2997","19000101","99991231","I","JC2352",,"JC2352",,
"4130","3001","19000101","99991231","I","JC2352",,"JC2352",,
"4131","401","19000101","99991231","A","JC363",,,,
"4132","3014","19000101","99991231","I","JC2361",,"JC2361",,
"4133","408","19000101","99991231","A","JC366",,,,
"4134","3022","19000101","99991231","I","JC2364",,"JC2364",,
"4135","3026","19000101","99991231","I","JC2364",,"JC2364",,
"4136","412","19000101","99991231","A","JC370",,,,
"4137","415","19000101","99991231","A","JC373",,,,
"4138","418","19000101","99991231","A","JC376",,,,
"4139","3042","19000101","99991231","I","JC2369",,"JC2369",,
"4140","422","19000101","99991231","A","JC379",,,,
"4141","425","19000101","99991231","A","JC382",,,,
"4142","3051","19000101","99991231","I","JC2372",,"JC2372",,
"4143","3053","19000101","99991231","I","JC2372",,"JC2372",,
"4144","427","19000101","99991231","A","JC385",,,,
"4145","3060","19000101","99991231","I","JC2377",,"JC2377",,
"4146","3063","19000101","99991231","I","JC2377",,"JC2377",,
"4147","432","19000101","99991231","A","JC389",,,,
"4148","3071","19000101","99991231","I","JC2383",,"JC2383",,
"4149","436","19000101","99991231","A","JC393",,,,
"4150","440","19000101","99991231","A","JC397",,,,
"4151","443","19000101","99991231","A","JC399",,,,
"4152","3082","19000101","99991231","I","JC2389",,"JC2389",,
"4153","3086","19000101","99991231","I","JC2389",,"JC2389",,
"4154","446","19000101","99991231","A","JC403",,,,
"4155","3090","19000101","99991231","I","JC2394",,"JC2394",,
"4156","448","19000101","99991231","A","JC405",,,,
"4157","3097","19000101","99991231","I","JC2397",,"JC2397",,
"4158","3101","19000101","99991231","I","JC2397",,"JC2397",,
"4159","452","19000101","99991231","A","JC409",,,,
"4160","3111","19000101","99991231","I","JC2403",,"JC2403",,
"4161","3116","19000101","99991231","I","JC2403",,"JC2403",,
"4162","3118","19000101","99991231","I","JC2403",,"JC2403",,
"4163","456","19000101","99991231","A","JC412",,,,
"4164","461","19000101","99991231","A","JC420",,,,
"4165","469","19000101","99991231","A","JC424",,,,
"4166","472","19000101","99991231","A","JC427",,,,
"4167","3134","19000101","99991231","I","JC2417",,"JC2417",,
"4168","475","19000101","99991231","A","JC429",,,,
"4169","479","19000101","99991231","A","JC435",,,,
"4170","3141","19000101","99991231","I","JC2424",,"JC2424",,
"4171","3150","19000101","99991231","I","JC2424",,"JC2424",,
"4172","3154","19000101","99991231","I","JC2424",,"JC2424",,
"4173","483","19000101","99991231","A","JC437",,,,
"4174","3160","19000101","99991231","I","JC2433",,"JC2433",,
"4175","3164","19000101","99991231","I","JC2433",,"JC2433",,
"4176","3168","19000101","99991231","I","JC2433",,"JC2433",,
"4177","487","19000101","99991231","A","JC441",,,,
"4178","493","19000101","99991231","A","JC446",,,,
"4179","3183","19000101","99991231","I","JC2436",,"JC2436",,
"4180","498","19000101","99991231","A","JC450",,,,
"4181","3189","19000101","99991231","I","JC2438",,"JC2438",,
"4182","502","19000101","99991231","A","JC453",,,,
"4183","3193","19000101","99991231","I","JC2442",,"JC2442",,
"4184","505","19000101","99991231","A","JC457",,,,
"4185","3197","19000101","99991231","I","JC2448",,"JC2448",,
"4186","3201","19000101","99991231","I","JC2448",,"JC2448",,
"4187","3212","19000101","99991231","I","JC2448",,"JC2448",,
"4188","3217","19000101","99991231","I","JC2448",,"JC2448",,
"4189","508","19000101","99991231","A","JC460",,,,
"4190","3226","19000101","99991231","I","JC2454",,"JC2454",,
"4191","512","19000101","99991231","A","JC464",,,,
"4192","3234","19000101","99991231","I","JC2456",,"JC2456",,
"4193","515","19000101","99991231","A","JC466",,,,
"4194","3242","19000101","99991231","I","JC2461",,"JC2461",,
"4195","3244","19000101","99991231","I","JC2461",,"JC2461",,
"4196","519","19000101","99991231","A","JC470",,,,
"4197","3248","19000101","99991231","I","JC2466",,"JC2466",,
"4198","3253","19000101","99991231","I","JC2466",,"JC2466",,
