"EMPLOYEE_ID","EMP_PAYCOMP_RECUR_ID","COMPENSATION_ID","PAY_COMPONENT_ICODE","CURRENCY","PAYCOMPVALUE","FREQUENCY","CUSTOM_NUM10","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","TRANSACTION_SEQUENCE_NUMBER"
"E100094","19251","12139","81","BMD","235000","42",,"20050712","20060331","1"
"E100094","19253","12144","81","BMD","250000","42",,"20060401","20070331","1"
"E100094","19255","12149","81","BMD","275000","42",,"20070401","20070806","1"
"E100094","19257","12154","81","BMD","275000","42",,"20070807","20080331","1"
"E100094","19259","12159","81","BMD","302500","42",,"20080401","20090331","1"
"E100094","19261","12167","81","BMD","314600","42",,"20090401","20090430","1"
"E100094","19263","12172","81","BMD","314600","42",,"20090501","20100331","1"
"E100094","19265","12177","81","BMD","327200","42",,"20100401","20120331","1"
"E100094","19267","12182","81","BMD","336200","42",,"20120401","20130331","1"
"E100094","19269","12186","81","BMD","346300","42",,"20130401","20140331","1"
"E100094","19271","12190","81","BMD","357000","42",,"20140401","99991231","1"
"E100095","19273","12192","81","USD","72000","42",,"20060228","20070331","1"
"E100095","19275","12195","81","USD","75000","42",,"20070401","20070806","1"
"E100095","19277","12197","81","USD","75000","42",,"20070807","20070831","1"
"E100095","19279","12206","81","USD","100000","42",,"20070901","20080110","1"
"E100095","19281","12209","81","USD","129375","42",,"20080111","20080331","1"
"E100095","19283","12212","81","USD","103500","42",,"20080401","20081012","1"
"E100095","19285","12215","81","USD","129375","42",,"20081013","20090331","1"
"E100089","19140","11825","81","BMD","89570","42",,"20150401","20160331","1"
"E100089","19141","11830","81","BMD","92170","42",,"20160401","99991231","1"
"E100090","19142","11835","81","GBP","160000","42",,"20030621","20031231","1"
"E100090","19143","11840","81","GBP","176000","42",,"20040101","20041231","1"
"E100090","19144","11845","81","GBP","185000","42",,"20050101","20060331","1"
"E100090","19145","11850","81","GBP","190000","42",,"20060401","20070331","1"
"E100090","19146","11855","81","GBP","198550","42",,"20070401","20070806","1"
"E100090","19147","11860","81","GBP","198550","42",,"20070807","20080331","1"
"E100090","19149","11865","81","GBP","205000","42",,"20080401","20090331","1"
"E100090","19151","11870","81","GBP","212200","42",,"20090401","20100331","1"
"E100090","19153","11875","81","GBP","217100","42",,"20100401","20120331","1"
"E100090","19155","11879","81","GBP","223700","42",,"20120401","20130331","1"
"E100090","19157","11884","81","GBP","230400","42",,"20130401","20140330","1"
"E100090","19159","11891","81","GBP","184320","42",,"20140331","20140331","1"
"E100090","19161","11896","81","GBP","188800","42",,"20140401","20141231","1"
"E100090","19163","11900","81","GBP","174600","42",,"20150101","20160131","1"
"E100090","19165","11903","81","GBP","180000","42",,"20160201","99991231","1"
"E100091","19167","11907","81","GBP","9750","42",,"20031201","20031231","1"
"E100091","19169","11910","81","GBP","10250","42",,"20040101","20041231","1"
"E100091","19171","11914","81","GBP","10550","42",,"20050101","20060331","1"
"E100091","19173","11918","81","GBP","10800","42",,"20060401","20070331","1"
"E100091","19175","11921","81","GBP","11286","42",,"20070401","20070806","1"
"E100091","19177","11925","81","GBP","11286","42",,"20070807","20080331","1"
"E100091","19179","11928","81","GBP","11600","42",,"20080401","20090331","1"
"E100091","19181","11931","81","GBP","12100","42",,"20090401","20100331","1"
"E100091","19183","11934","81","GBP","12400","42",,"20100401","20110331","1"
"E100091","19185","11937","81","GBP","12700","42",,"20110401","20110401","1"
"E100091","19187","11940","81","GBP","18143","42",,"20110402","20120331","1"
"E100091","19189","11944","81","GBP","18700","42",,"20120401","20130331","1"
"E100091","19191","11961","81","GBP","19300","42",,"20130401","20140331","1"
"E100091","19193","11966","81","GBP","19800","42",,"20140401","99991231","1"
"E100092","19195","11970","81","GBP","24000","42",,"20040812","20041231","1"
"E100092","19197","11974","81","GBP","27000","42",,"20050101","20060331","1"
"E100092","19199","11978","81","GBP","28500","42",,"20060401","20061111","1"
"E100092","19201","11991","81","GBP","28500","42",,"20061112","20070331","1"
"E100092","19203","11995","81","GBP","29500","42",,"20070401","20070806","1"
"E100092","19205","11999","81","GBP","29500","42",,"20070807","20080331","1"
"E100092","19207","12002","81","GBP","30700","42",,"20080401","20090331","1"
"E100092","19208","12006","81","GBP","32000","42",,"20090401","20100331","1"
"E100121","19102","11923","81","GBP","32700","42",,"20100401","20110131","1"
"E100121","19103","11926","81","GBP","38000","42",,"20110201","20120331","1"
"E100121","19104","11929","81","GBP","40000","42",,"20120401","20120430","1"
"E100121","19105","11932","81","GBP","48000","42",,"20120501","20121231","1"
"E100121","19106","11935","81","GBP","55000","42",,"20130101","99991231","1"
"E100122","19107","11938","81","USD","165000","42",,"20060628","20070331","1"
"E100122","19108","11941","81","USD","169000","42",,"20070401","20070806","1"
"E100122","19109","11948","81","USD","169000","42",,"20070807","20080331","1"
"E100122","19110","11951","81","USD","174000","42",,"20080401","20090331","1"
"E100122","19111","11954","81","USD","181000","42",,"20090401","20100331","1"
"E100122","19113","11957","81","USD","186100","42",,"20100401","20110331","1"
"E100122","19115","11960","81","USD","190000","42",,"20110401","20120331","1"
"E100122","19117","11964","81","USD","195700","42",,"20120401","20130331","1"
"E100122","19119","11968","81","USD","201500","42",,"20130401","20140331","1"
"E100122","19121","11976","81","USD","206500","42",,"20140401","20150331","1"
"E100122","19123","11979","81","USD","212500","42",,"20150401","20160331","1"
"E100122","19125","11982","81","USD","216500","42",,"20160401","99991231","1"
"E100123","19127","11986","81","GBP","67500","42",,"20060628","20070331","1"
"E100123","19129","11989","81","GBP","69500","42",,"20070401","20070806","1"
"E100088","19112","11737","81","USD","139000","42",,"20090401","20100331","1"
"E100088","19114","11739","81","USD","143000","42",,"20100401","20110331","1"
"E100088","19116","11743","81","USD","146100","42",,"20110401","20120331","1"
"E100088","19118","11748","81","USD","150500","42",,"20120401","20130331","1"
"E100088","19120","11760","81","USD","154600","42",,"20130401","20140331","1"
"E100088","19122","11763","81","USD","159200","42",,"20140401","20150331","1"
"E100088","19124","11769","81","USD","163950","42",,"20150401","20160331","1"
"E100088","19126","11773","81","USD","169450","42",,"20160401","99991231","1"
"E100089","19128","11777","81","BMD","57500","42",,"20060207","20070331","1"
"E100089","19130","11781","81","BMD","60000","42",,"20070401","20070806","1"
"E100089","19131","11785","81","BMD","60000","42",,"20070807","20071130","1"
"E100089","19132","11789","81","BMD","67500","42",,"20071201","20080331","1"
"E100089","19133","11793","81","BMD","74500","42",,"20080401","20090331","1"
"E100089","19134","11797","81","BMD","77500","42",,"20090401","20100331","1"
"E100089","19135","11801","81","BMD","80000","42",,"20100401","20110331","1"
"E100089","19136","11805","81","BMD","81600","42",,"20110401","20120331","1"
"E100089","19137","11810","81","BMD","84100","42",,"20120401","20130331","1"
"E100089","19138","11815","81","BMD","86100","42",,"20130401","20140331","1"
"E100089","19139","11820","81","BMD","88250","42",,"20140401","20150331","1"
"E100121","19101","11905","81","GBP","30500","42",,"20090401","20100331","1"
"E100106","18659","10801","81","USD","263200","42",,"20140401","20150331","1"
"E100106","18661","10805","81","USD","270000","42",,"20150401","20160331","1"
"E100106","18663","10809","81","USD","277000","42",,"20160401","99991231","1"
"E100107","18665","10813","81","GBP","35000","42",,"20040805","20041231","1"
"E100107","18667","10817","81","GBP","36000","42",,"20050101","20060331","1"
"E100107","18669","10821","81","GBP","40000","42",,"20060401","20070331","1"
"E100107","18671","10825","81","GBP","42500","42",,"20070401","20070731","1"
"E100107","18673","10831","81","GBP","55000","42",,"20070801","20071130","1"
"E100107","18675","10836","81","GBP","55000","42",,"20071201","20080331","1"
"E100107","18677","10841","81","GBP","70200","42",,"20080401","20090331","1"
"E100107","18679","10846","81","GBP","92500","42",,"20090401","20100331","1"
"E100107","18681","10850","81","GBP","110100","42",,"20100401","20110331","1"
"E100107","18683","10854","81","GBP","115000","42",,"20110401","20120331","1"
"E100107","18685","10859","81","GBP","122500","42",,"20120401","20130331","1"
"E100107","18687","10863","81","GBP","125500","42",,"20130401","20130831","1"
"E100107","18689","10868","81","GBP","150000","42",,"20130901","20140331","1"
"E100107","18691","10873","81","GBP","154500","42",,"20140401","99991231","1"
"E100108","18693","10878","81","GBP","160000","42",,"20060316","20070331","1"
"E100108","18695","10883","81","GBP","166000","42",,"20070401","20070806","1"
"E100108","18696","10888","81","GBP","166000","42",,"20070807","20071031","1"
"E100108","18697","10892","81","GBP","188500","42",,"20071101","20080331","1"
"E100108","18698","10900","81","GBP","192500","42",,"20080401","20090331","1"
"E100108","18699","10905","81","GBP","205000","42",,"20090401","20100331","1"
"E100108","18700","10909","81","GBP","214000","42",,"20100401","20120331","1"
"E100108","18701","10913","81","GBP","220500","42",,"20120401","20130331","1"
"E100108","18702","10918","81","GBP","227100","42",,"20130401","20140331","1"
"E100108","18703","10923","81","GBP","235000","42",,"20140401","20150331","1"
"E100108","18704","10928","81","GBP","245000","42",,"20150401","20150630","1"
"E100108","18705","10933","81","GBP","275000","42",,"20150701","20160331","1"
"E100108","18706","10938","81","GBP","283250","42",,"20160401","99991231","1"
"E100109","18707","10943","81","GBP","42500","42",,"20040811","20041231","1"
"E100109","18708","10948","81","GBP","43750","42",,"20050101","20060331","1"
"E100109","18709","10953","81","GBP","46000","42",,"20060401","20061231","1"
"E100109","18710","10958","81","GBP","55000","42",,"20070101","20070806","1"
"E100109","18711","10963","81","GBP","55000","42",,"20070807","20080331","1"
"E100109","18713","10968","81","GBP","57900","42",,"20080401","20090331","1"
"E100109","18715","10973","81","GBP","62250","42",,"20090401","20100331","1"
"E100109","18716","10978","81","GBP","64200","42",,"20100401","20110331","1"
"E100109","18717","10984","81","GBP","66000","42",,"20110401","20120331","1"
"E100104","18579","10657","81","GBP","88000","42",,"20040101","20041231","1"
"E100104","18580","10661","81","GBP","110000","42",,"20050101","20050704","1"
"E100104","18583","10665","81","GBP","137500","42",,"20050705","20051002","1"
"E100104","18585","10669","81","GBP","110000","42",,"20051003","20051003","1"
"E100104","18587","10673","81","BMD","264000","42",,"20051004","20060331","1"
"E100104","18589","10677","81","USD","270600","42",,"20060401","20070331","1"
"E100104","18591","10681","81","BMD","285000","42",,"20070401","20070806","1"
"E100104","18593","10685","81","BMD","285000","42",,"20070807","20080430","1"
"E100104","18595","10689","81","BMD","331875","42",,"20080501","20080531","1"
"E100104","18597","10693","81","BMD","331875","42",,"20080601","20090331","1"
"E100104","18599","10696","81","BMD","350000","42",,"20090401","20090831","1"
"E100104","18601","10700","81","GBP","220000","42",,"20090901","20100331","1"
"E100104","18603","10703","81","GBP","224500","42",,"20100401","20120331","1"
"E100104","18605","10707","81","GBP","231300","42",,"20120401","20130331","1"
"E100104","18607","10710","81","GBP","240000","42",,"20130401","20140331","1"
"E100104","18609","10714","81","GBP","247200","42",,"20140401","20150331","1"
"E100104","18611","10717","81","GBP","254620","42",,"20150401","20160331","1"
"E100104","18613","10720","81","GBP","280000","42",,"20160401","99991231","1"
"E100105","18615","10723","81","USD","55000","42",,"20041201","20051130","1"
"E100105","18617","10728","81","USD","61600","42",,"20051201","20070331","1"
"E100105","18619","10733","81","USD","67760","42",,"20070401","20070806","1"
"E100105","18621","10739","81","USD","67760","42",,"20070807","20080331","1"
"E100105","18623","10744","81","USD","70800","42",,"20080401","20090331","1"
"E100105","18625","10748","81","USD","74350","42",,"20090401","20100331","1"
"E100105","18629","10753","81","USD","77000","42",,"20100401","20110331","1"
"E100105","18631","10757","81","USD","87000","42",,"20110401","20120331","1"
"E100105","18633","10763","81","USD","90000","42",,"20120401","20130331","1"
"E100105","18635","10767","81","USD","93200","42",,"20130401","20140331","1"
"E100105","18637","10770","81","USD","95500","42",,"20140401","99991231","1"
"E100106","18639","10774","81","USD","172500","42",,"20050126","20060331","1"
"E100106","18641","10776","81","USD","192500","42",,"20060401","20070331","1"
"E100106","18643","10779","81","USD","200000","42",,"20070401","20070806","1"
"E100106","18645","10781","81","USD","200000","42",,"20070807","20080331","1"
"E100106","18647","10784","81","USD","225000","42",,"20080401","20090331","1"
"E100106","18649","10786","81","USD","234000","42",,"20090401","20100331","1"
"E100106","18651","10789","81","USD","241100","42",,"20100401","20110331","1"
"E100106","18653","10792","81","USD","243600","42",,"20110401","20120331","1"
"E100106","18655","10795","81","USD","250900","42",,"20120401","20130331","1"
"E100106","18657","10798","81","USD","258200","42",,"20130401","20140331","1"
"E100073","18652","10568","81","GBP","72170","42",,"20150401","20160331","1"
"E100073","18654","10571","81","GBP","74520","42",,"20160401","99991231","1"
"E100074","18656","10573","81","GBP","52500","42",,"20051102","20060331","1"
"E100074","18658","10575","81","GBP","52500","42",,"20060401","20070331","1"
"E100074","18660","10579","81","GBP","54600","42",,"20070401","20070806","1"
